"","artist","title","Wonder","Transcendence","Nostalgia","Tenderness","Peacefulness","Joy","Power","Tension","Sadness","Sublimity","Vitality","Unease","ICC","Familiarity","Liking","Spotify ID","Youtube Clip","Youtube ID","Youtube Start-Time","Youtube End-Time","Number of Raters","GEMS Version"
"560","Theo Katzman","Hard Work",39.28,8.48,8.56,7,23.92,50.96,25.88,11.6,0,17.45,38.42,5.8,0.9,1.4,3.2,"3gaQbhacVKwcsatM0FlSa9","https://youtube.com/clip/UgkxyJdSony6HQWT6pYQpQ9dGRDLBtYb_ecO","UgkxyJdSony6HQWT6pYQpQ9dGRDLBtYb_ecO","0:25","1:02",25,"gems-45_mx"
"561","Katy Perry","Swish Swish",18.88,4.96,2.88,2.4,15.36,54.36,33.44,16.76,2.44,8.9,43.9,9.6,0.92,2.2,2.8,"3OtMnyUaiipcAT23A8liyi","https://youtube.com/clip/UgkxBx01LLxIBM3BpHQT2zm-X7NtyLZJHfz3","UgkxBx01LLxIBM3BpHQT2zm-X7NtyLZJHfz3","2:27","3:10",25,"gems-45_mx"
"562","Bee Gees","Words",19.56,9.52,23.28,14.16,37.2,14.48,9.4,25.48,1.76,20.74,11.94,13.62,0.75,2.12,2.92,"07PIhdmyYIw8dMeDMsx9FU","https://youtube.com/clip/UgkxfOUjcMda4LaZVf_FI8GL9mrBRG3qu-sM","UgkxfOUjcMda4LaZVf_FI8GL9mrBRG3qu-sM","1:44","2:19",25,"gems-45_mx"
"563","Sam Smith","Lay Me Down",30.64,28.28,39.48,43.12,40.12,4,0,0,34.84,36.33,2,17.42,0.89,3.04,3.76,"74sb4Gib0cL3TQeCjYF8vh","https://youtube.com/clip/UgkxS5U7oeRan4QoSfBpMwZjO23sGjBlHj3Z","UgkxS5U7oeRan4QoSfBpMwZjO23sGjBlHj3Z","1:00","1:32",25,"gems-45_mx"
"564","David Guetta","Memories",9.55,4.79,14.45,2.97,5.59,54.9,23.14,16.17,0,7.47,39.02,8.09,0.92,2.9,2.79,"5xYC48nOppVemY6U5GRGTb","https://youtube.com/clip/UgkxeW-A20ALNhf8q1xKQEVG8JVOkcbXqygx","UgkxeW-A20ALNhf8q1xKQEVG8JVOkcbXqygx","0:12","0:57",29,"gems-45_mx"
"565","Rihanna","Umbrella",34.48,10.59,34.45,10.86,10.48,45.76,15,9.76,5.14,20.17,30.38,7.45,0.89,4.48,3.66,"49FYlytm3dAAraYgpoJZux","https://youtube.com/clip/UgkxO7FJbeCJsFgWY8VO-TP6bTqL0CGLeQlV","UgkxO7FJbeCJsFgWY8VO-TP6bTqL0CGLeQlV","0:45","1:39",29,"gems-45_mx"
"566","Vanessa Carlton","A Thousand Miles",45,7.38,43.9,22.79,23.41,54.97,9.86,7.24,4.24,28.5,32.41,5.74,0.92,3.72,3.79,"4w1lzcaoZ1IC2K5TwjalRP","https://youtube.com/clip/UgkxQ2vunX6qRD62Hmm-iVMY0elLoFT-EIi6","UgkxQ2vunX6qRD62Hmm-iVMY0elLoFT-EIi6","0:40","1:26",29,"gems-45_mx"
"567","Carly Rae Jepsen","Call Me Maybe",29.86,2,39.27,6.92,15.08,67.57,28.84,12.92,0,18.63,48.2,6.46,0.96,4.73,3.32,"20I6sIOMTCkB6w7ryavxtO","https://youtube.com/clip/Ugkx7nuzh5p4B3mymnX8p7pciy6U4bGO9ZXG","Ugkx7nuzh5p4B3mymnX8p7pciy6U4bGO9ZXG","0:20","1:00",37,"gems-45_mx"
"568","Phil Collins","In The Air Tonight",27.11,19.11,53.41,21.51,32.86,25.84,17.92,9.51,12.08,30.8,21.88,10.8,0.83,4.35,3.76,"2pE8dUPeueXKizEyiPtE1p","https://youtube.com/clip/Ugkxw1ixoCUDtCHj7jw6ofycwBANBlucIgq0","Ugkxw1ixoCUDtCHj7jw6ofycwBANBlucIgq0","0:37","1:27",37,"gems-45_mx"
"569","Jeff Buckley","Hallelujah",44.57,37.11,53.38,43.92,47.86,8.35,3.38,0.84,28.05,45.37,5.86,14.45,0.94,4.54,4.24,"3pRaLNL3b8x5uBOcsgvdqM","https://youtube.com/clip/Ugkx3Nc814TcxO-G_AXns5Xue2NuEcobit8S","Ugkx3Nc814TcxO-G_AXns5Xue2NuEcobit8S","2:04","2:53",37,"gems-45_mx"
"570","Oli Brown","Speechless",10.43,3.46,15.08,11.05,20.76,46.03,19.81,10.86,3.54,12.16,32.92,7.2,0.88,1.11,3.3,"6brUC8EwzQljB17IQpmxgW",NA,NA,NA,NA,37,"gems-45_mx"
"571","Justin Timberlake","My Love",20.54,13.89,10.66,22.66,20.34,36.97,26.91,11.86,1.86,17.62,31.94,6.86,0.78,2.66,2.94,"4NeOWqHmlrGRuBvsLJC9rL","https://youtube.com/clip/UgkxhOPsGjvMcvDrm4YVta_y5I3IDE07ggY2","UgkxhOPsGjvMcvDrm4YVta_y5I3IDE07ggY2","2:10","2:44",35,"gems-45_mx"
"572","Taylor Swift","Look What You Made Me Do",15.6,12.2,4.86,11.03,6,39.49,38.46,15.97,0,9.94,38.97,7.99,0.91,3.17,3.06,"1P17dC1amhFzptugyAO7Il","https://youtube.com/clip/UgkxhNIkx010o6POamLFkc2AvaoO7G626kbK","UgkxhNIkx010o6POamLFkc2AvaoO7G626kbK","0:44","1:20",35,"gems-45_mx"
"573","Ellie Goulding","Burn",21.4,20.31,13.43,12.83,10.74,41.54,27,5.06,1.97,15.74,34.27,3.51,0.85,3.91,3.09,"2GgxS8bUT5G25QJTsfSv0R","https://youtube.com/clip/UgkxmuHMNHsXBXefloeDyAVJIFh_i5O8Qdxs","UgkxmuHMNHsXBXefloeDyAVJIFh_i5O8Qdxs","0:38","1:07",35,"gems-45_mx"
"574","Oasis","All Around The World",23.83,16.34,33.6,18.49,31.63,30.54,8.14,4.4,4.83,24.78,19.34,4.61,0.82,2.4,3.26,"6ZYgoD3c2aE4dD3yVFWV51","https://youtube.com/clip/UgkxreRETbkMZSaBQX_aDuMWp7DlWgYB0p7U","UgkxreRETbkMZSaBQX_aDuMWp7DlWgYB0p7U","0:36","1:21",35,"gems-45_mx"
"575","Luis Fonsi","Despacito",25.12,12.04,19.79,26.58,6.58,56.83,26.54,10.17,0,18.02,41.69,5.08,0.87,4.38,3.62,"6habFhsOp2NvshLv26DqMb","https://youtube.com/clip/Ugkx3aqdcQliJn9s6shIu043MT1wM_GcAsyy","Ugkx3aqdcQliJn9s6shIu043MT1wM_GcAsyy","1:13","1:41",24,"gems-45_mx"
"576","Steely Dan","Do It Again",18.08,7,16.5,10.08,17.29,36.71,17.25,5.38,0,13.79,26.98,2.69,0.78,1.92,2.92,"2BstRQGodshjGpeDGQiNgo","https://youtube.com/clip/Ugkx3zDuvKgpZ8dufXa5tiAnYFUgRm-hcxQw","Ugkx3zDuvKgpZ8dufXa5tiAnYFUgRm-hcxQw","1:55","2:38",24,"gems-45_mx"
"577","The Beach Boys","Good Vibrations",23.67,8.08,28.25,12.83,27.71,44.5,19.54,6.92,3.04,20.11,32.02,4.98,0.79,3.42,3.79,"6aU6a9tdn2vHhnPGlboFZX","https://youtube.com/clip/UgkxoWtHfVqF7dqNB3LH94zBUkV0DScEs0Gm","UgkxoWtHfVqF7dqNB3LH94zBUkV0DScEs0Gm","0:55","1:25",24,"gems-45_mx"
"578","OutKast","Roses",16.09,0,8.09,6.83,20.7,42.26,18.74,11.61,0,10.34,30.5,5.8,0.84,1.7,2.65,"6bUNEbXT7HovLW6BgPCBsb","https://youtube.com/clip/Ugkxi_bJRX4Fid-vQZze8VEWJCL281moKEan","Ugkxi_bJRX4Fid-vQZze8VEWJCL281moKEan","0:16","1:09",23,"gems-45_mx"
"579","Mac Demarco","Salad Days",13.92,7.92,14.88,16.71,36.29,8.75,4.12,14.08,8.62,17.94,6.44,11.35,0.71,1.21,2.71,"5VdaMUzoQetwxQwtWAd022","https://youtube.com/clip/UgkxEzsxY4JhCdP_WCCAMgxR5_3sXfrhvJ6r","UgkxEzsxY4JhCdP_WCCAMgxR5_3sXfrhvJ6r","0:18","0:48",24,"gems-45_mx"
"580","Wrabel","The Village",32.13,22.43,19.48,28.57,32.43,19.43,8.65,6.04,21.83,27.01,14.04,13.93,0.59,2.04,3.43,"6epvwUINain4iSHCTWA0sj","https://youtube.com/clip/UgkxpnhiQPUtgAkHJTcKBqBX4YVnznIpklej","UgkxpnhiQPUtgAkHJTcKBqBX4YVnznIpklej","1:28","2:13",23,"gems-45_mx"
"581","Hey Judeschka!","ImmerwiederSommertag",19.12,11.46,20.04,28.04,48.5,13.79,0.83,1.46,12.04,25.43,7.31,6.75,0.86,1.08,3.21,"0Us9gRoh9xyD6aPSo1SBIR","https://youtube.com/clip/UgkxWLVqzZ11njLTSueB2OPYpS2MgTWdFEDZ","UgkxWLVqzZ11njLTSueB2OPYpS2MgTWdFEDZ","0:22","1:15",24,"gems-45_mx"
"582","Zara Larsson","Lush Life",29.6,4.4,19.9,0.75,12.55,55.4,20.85,5.95,0,13.44,38.12,2.98,0.9,2.9,2.75,"1rIKgCH4H52lrvDcz50hS8","https://youtube.com/clip/Ugkxw_lqLsqg-q51fa3xN3ZizS8en_o0TgQz","Ugkxw_lqLsqg-q51fa3xN3ZizS8en_o0TgQz","0:40","1:10",20,"gems-45_mx"
"583","Backstreet Boys","Everybody",33.14,4.33,40.43,0,5.24,54.71,35.38,9,0,16.63,45.05,4.5,0.92,4.1,3.29,"1di1BEgJYzPvXUuinsYJGP","https://youtube.com/clip/UgkxLGSKI0SJjf-ZvA0lqIxxIBeF4wnzxeoA","UgkxLGSKI0SJjf-ZvA0lqIxxIBeF4wnzxeoA","1:33","2:10",21,"gems-45_mx"
"584","Chain Smokers","Paris",28.3,6.75,33.95,23.4,30,26.55,12.25,6,1.2,24.48,19.4,3.6,0.71,3.1,3.35,"15vzANxN8G9wWfwAJLLMCg","https://youtube.com/clip/UgkxVjM_EF_78oGI1czS-hLHl4C7_Y9IRM80","UgkxVjM_EF_78oGI1czS-hLHl4C7_Y9IRM80","1:03","1:50",20,"gems-45_mx"
"585","Imogen Heap","Hide and Seek",15.24,12.33,23.57,5.9,21.71,5,6.67,13.86,19.67,15.75,5.83,16.76,0.31,2.05,2.71,"7mMlbJlXXo2mRtQ4R9sIzD","https://youtube.com/clip/UgkxReRV3zEnaaqLnC9E3lodVi2eVKn2keyd","UgkxReRV3zEnaaqLnC9E3lodVi2eVKn2keyd","0:52","1:36",21,"gems-45_mx"
"586","Kings of Leon","Sex On Fire",18.79,17.71,26.12,17.29,12.71,55.53,35.68,2.62,3.03,18.52,45.6,2.82,0.92,3.91,3.47,"0ntQJM78wzOLVeCUAW7Y45","https://youtube.com/clip/UgkxeipZj-Geg6h0swKe_l1n5xckMLymaiBf","UgkxeipZj-Geg6h0swKe_l1n5xckMLymaiBf","0:45","1:15",34,"gems-45_mx"
"587","M.I.A.","Paper Planes",14.59,7.56,14.12,0.85,6.59,45.65,22.94,18.94,0,8.74,34.29,9.47,0.91,3.74,2.97,"4YOH3cBrhf4F6T4iYFUdz5","https://youtube.com/clip/UgkxybLbk7xO9Z4sFmjacBa0Ltbd5UZqfUhs","UgkxybLbk7xO9Z4sFmjacBa0Ltbd5UZqfUhs","0:45","1:18",34,"gems-45_mx"
"588","Of Monsters and Men","Empire",22.85,18.74,17.26,28.65,28.79,24.06,17.62,4.53,5.24,23.26,20.84,4.88,0.69,1.32,3.15,"4M9lfUgDeLHu1fL2ZxZSlu","https://youtube.com/clip/Ugkxf0nw-6_MLp5IkVeSr8bGhMovsOLM3g9p","Ugkxf0nw-6_MLp5IkVeSr8bGhMovsOLM3g9p","1:10","1:54",34,"gems-45_mx"
"589","Backstreet Boys","I Want It That Way",16.03,4.12,51.09,8.38,23.03,58.35,11.79,2.59,2.38,20.53,35.07,2.49,0.96,4.53,3.65,"47BBI51FKFwOMlIiX6m8ya","https://youtube.com/clip/Ugkx0gbLayRz3zpWm6_vvRZe5ZydozAlA7_q","Ugkx0gbLayRz3zpWm6_vvRZe5ZydozAlA7_q","1:09","1:39",34,"gems-45_mx"
"590","Namika","Lieblingsmensch",22.65,11.53,17.74,16.51,24.56,36.33,8.91,7.42,0,18.6,22.62,3.71,0.85,2.95,3.12,"6oHDvarQSp0mf5AD1SyNH0","https://youtube.com/clip/UgkxqVu8pqoC_JLiPG0UHV9Ch31JWCxVjNSp","UgkxqVu8pqoC_JLiPG0UHV9Ch31JWCxVjNSp","1:07","1:38",43,"gems-45_mx"
"591","Marvin Gaye","Lets Get It On",22.63,2.56,23.35,45.35,28.63,38.35,6.81,1.86,0,24.5,22.58,0.93,0.94,4.14,3.58,"39l1UORIhuHvUWfxG53tRZ","https://youtube.com/clip/UgkxrgHhtdgm5mEhCoBwSVYmf1Tmps9exZ9S","UgkxrgHhtdgm5mEhCoBwSVYmf1Tmps9exZ9S","0:02","0:51",43,"gems-45_mx"
"592","Owl City","Fireflies",32.93,8.53,32.81,10.21,26.67,36.4,14.05,2.98,1.49,22.23,25.22,2.23,0.9,4.28,3.63,"3DamFFqW32WihKkTVlwTYQ","https://youtube.com/clip/UgkxdG32gFqfrJg0dGGYY_uteAlllbNoqQwj","UgkxdG32gFqfrJg0dGGYY_uteAlllbNoqQwj","66240:00","2:57",43,"gems-45_mx"
"593","Babybird","If You'll Be Mine",22.12,6.49,20.19,26.77,30.84,18.56,9.12,6.53,4.74,21.28,13.84,5.64,0.85,1.51,2.79,"5EMnZ3vruQchFxvGTxr0zH",NA,NA,NA,NA,43,"gems-45_mx"
"594","Gnarls Barkley","Crazy",25.7,17.09,16.88,8.7,30.79,51.73,27.15,12.06,1.18,19.83,39.44,6.62,0.89,4.18,3.64,"1vxw6aYJls2oq3gW0DujAo","https://youtube.com/clip/UgkxURrovlQ8eMOBWDrOOu1soG2CoeI5XVan","UgkxURrovlQ8eMOBWDrOOu1soG2CoeI5XVan","10080:00","1:43",33,"gems-45_mx"
"595","Lily Allen","Fuck You",24.44,1.34,19.81,2.91,26.47,56.28,34.56,12.56,0,14.99,45.42,6.28,0.93,3.09,3.38,"6ylAVPbjRQoNY0khgh63Jf","https://youtube.com/clip/UgkxNxvXBP4fzk9Y_nNCKiyXZmnPaPkbt-Rm","UgkxNxvXBP4fzk9Y_nNCKiyXZmnPaPkbt-Rm","1:23","2:00",32,"gems-45_mx"
"596","Pitbull","Better On Me",11.91,9.68,13.21,19.88,28.62,42.97,18.44,14.76,2.62,16.66,30.71,8.69,0.84,1.44,2.65,"0vLlEo1D4VRiGzMLxLbsh2","https://youtube.com/clip/UgkxCR_Az098RiwjH07R9_uAqtt8bx0xOmNm","UgkxCR_Az098RiwjH07R9_uAqtt8bx0xOmNm","0:22","0:54",34,"gems-45_mx"
"597","Beyonce","Halo",27.94,22.91,30.36,17.55,20,25.3,32.94,12.52,13.15,23.75,29.12,12.83,0.43,4.09,3.36,"2MfOcbtgz2yTsiznFmVZUN","https://youtube.com/clip/UgkxOQ0jGF0Dy7qev4oDn0V5sTNumm48WRwH","UgkxOQ0jGF0Dy7qev4oDn0V5sTNumm48WRwH","1:34","2:04",33,"gems-45_mx"
"598","Elle King","Ex's &Oh's",31.96,19.12,21.96,8.5,13.5,66.42,59.15,9.65,0,19.01,62.79,4.83,0.95,3.81,3.88,"70eDxAyAraNTiD6lx2ZEnH","https://youtube.com/clip/Ugkx3wz3aVo_p1Uhr4T5tZitbHQC7eywoKY0","Ugkx3wz3aVo_p1Uhr4T5tZitbHQC7eywoKY0","0:53","1:23",26,"gems-45_mx"
"599","B.O.B.","Nothing On You",38.81,16.42,29.12,25.12,23.85,38.35,19.54,4.62,0.5,26.66,28.94,2.56,0.82,3.85,3.42,"4X5xWMINgGA6l0GoyYkMcr","https://youtube.com/clip/UgkxCgXfMr1h4vSaB0uGDI1TrXKL-83WFZyR","UgkxCgXfMr1h4vSaB0uGDI1TrXKL-83WFZyR","0:00","0:31",26,"gems-45_mx"
"600","Five for fighting","Easy Tonight",13.08,22.12,35.46,24,26.5,27.27,13.08,9.88,5.38,24.23,20.17,7.63,0.73,1.04,2.92,"57PHqrPsX6E7OX9LeKSo9Q","https://youtube.com/clip/UgkxM7QItiIp2cz1B295WAqIJIkGqlE7qAyn","UgkxM7QItiIp2cz1B295WAqIJIkGqlE7qAyn","1:12","1:57",26,"gems-45_mx"
"601","Avril Lavigne","Complicated",15.81,21.15,59.96,12.85,20.81,43.19,29.88,5.73,10.35,26.12,36.54,8.04,0.9,4.19,3.81,"5xEM5hIgJ1jjgcEBfpkt2F","https://youtube.com/clip/UgkxuBVPqF9HZrtcJEF8rMIYYpIpE-L4pVku","UgkxuBVPqF9HZrtcJEF8rMIYYpIpE-L4pVku","0:32","1:24",26,"gems-45_mx"
"602","Miley Cyrus","Party In The U.S.A",36.5,9.54,22.75,6.21,21.25,61.18,32.36,9.86,1.57,19.25,46.77,5.71,0.91,3.36,3.25,"3E7dfMvvCLUddWissuqMwr","https://youtube.com/clip/UgkxXAnhmK-cr-gWYaL5HcGGdfTE8wYQKhOv","UgkxXAnhmK-cr-gWYaL5HcGGdfTE8wYQKhOv","1:14","2:09",28,"gems-45_mx"
"603","The Beach Boys","Wouldn't It Be Nice",44.14,15.14,42.96,14.5,26.89,59.71,18.61,4.79,0,28.73,39.16,2.39,0.92,3.39,3.75,"6VojZJpMyuKClbwyilWlQj","https://youtube.com/clip/UgkxMIFrldamm2elSRJqGxtQq0EoLtw-RNtM","UgkxMIFrldamm2elSRJqGxtQq0EoLtw-RNtM","0:24","0:51",28,"gems-45_mx"
"604","Kodaline","High Hopes",29,14.62,45.38,30.92,31.85,8.65,3.46,3.85,28.42,30.35,6.06,16.13,0.85,1.62,3.31,"6KkyuDhrEhR5nJVKtv9mCf","https://youtube.com/clip/UgkxxE0UPyXSqBdOkLWuvGyyXu5YDHRdkCQw","UgkxxE0UPyXSqBdOkLWuvGyyXu5YDHRdkCQw","0:39","1:28",26,"gems-45_mx"
"605","Dido","White Flag",10.38,20.31,40.04,30.42,41.5,18.81,3.77,8.69,8.27,28.53,11.29,8.48,0.85,3.31,3.5,"6si71supnBUhddjR2FJc2L","https://youtube.com/clip/UgkxnYU_OFSe4XiAc_DMg7cgtb4VSIZP6bC4","UgkxnYU_OFSe4XiAc_DMg7cgtb4VSIZP6bC4","1:17","2:02",26,"gems-45_mx"
"606","Bon Jovi","Livin On A Prayer",27.07,15.2,24.33,6.93,9,51.43,47.3,8.9,0,16.51,49.37,4.45,0.92,4,3.67,"37ZJ0p5Jm13JPevGcx4SkF","https://youtube.com/clip/Ugkx1Hg6Vaur-0wpdBAYuTD9Axnx8hIk9Txb","Ugkx1Hg6Vaur-0wpdBAYuTD9Axnx8hIk9Txb","2:00","2:36",30,"gems-45_mx"
"607","Amy Macdonald","Mr Rock & Roll",18.8,3.73,26.83,18.47,18.47,41.5,9,5.2,4.27,17.26,25.25,4.73,0.88,2.63,3.17,"6aX2LyT7zpTLe3iZfDeHki","https://youtube.com/clip/Ugkxc-nb6hieiIpaGqLhKJjFkteZrVSD_QiV","Ugkxc-nb6hieiIpaGqLhKJjFkteZrVSD_QiV","1:46","2:19",30,"gems-45_mx"
"608","Alicia Keys","If I Ain't Got You",25.4,20.33,36.03,54.23,41.03,17.47,13.87,10.57,8.87,35.41,15.67,9.72,0.88,3.27,3.83,"3XVBdLihbNbxUwZosxcGuJ","https://youtube.com/clip/UgkxrPlnq-ux8G190EZ5mqQatzID-YW3YEvl","UgkxrPlnq-ux8G190EZ5mqQatzID-YW3YEvl","0:41","1:13",30,"gems-45_mx"
"609","Daniel Powter","Bad Day",25.67,8.3,42.43,35.97,31.03,39,12.97,0.8,6.83,28.68,25.98,3.82,0.89,4.37,3.67,"0mUyMawtxj1CJ76kn9gIZK","https://youtube.com/clip/UgkxMYoWzQiOOQF8zBwxt7jFT2OSI6ZITlE8","UgkxMYoWzQiOOQF8zBwxt7jFT2OSI6ZITlE8","0:43","1:25",30,"gems-45_mx"
"610","Tal Bachman","Shes So High",33.36,6.58,28.06,13.25,12.25,49.19,14.14,1.44,3.31,18.7,31.67,2.38,0.92,3.5,3.69,"7mnGQesk1TzQLzQ9bYWZPR","https://youtube.com/clip/Ugkxwy59jnh0aLgiwec-cn7Ze5u52Ywm7hrZ","Ugkxwy59jnh0aLgiwec-cn7Ze5u52Ywm7hrZ","0:29","1:08",36,"gems-45_mx"
"611","Rihanna","Work",13.76,2.05,6.78,8.65,11.95,33.62,16.38,12.62,0,8.64,25,6.31,0.83,3.76,3,"72TFWvU3wUYdUuxejTTIzt","https://youtube.com/clip/Ugkx-Gw9o8IZlUypDB7WXEGl557bAxwpnJDF","Ugkx-Gw9o8IZlUypDB7WXEGl557bAxwpnJDF","4:53","5:21",37,"gems-45_mx"
"612","David Gray","Please Forgive me",17.65,12.08,15.81,6.86,20.92,18.97,6.59,9.57,0,14.66,12.78,4.78,0.68,1.78,2.95,"2H0oiflYrs8PPjOxZ5TdIu","https://youtube.com/clip/Ugkx5ik9HReAChsNTE22YWQIw-mB6CM4BcGX","Ugkx5ik9HReAChsNTE22YWQIw-mB6CM4BcGX","1:34","2:12",37,"gems-45_mx"
"613","Paramore","The Only Exception",14.89,9.27,29.3,17.14,25.97,16.68,5.41,4.62,13.19,19.31,11.04,8.91,0.72,2.7,3.32,"3ZHfX6kbiY7JVsB63lLOLu","https://youtube.com/clip/UgkxnciX8ktBt6h1hcv0NlSR362q0NW7a92F","UgkxnciX8ktBt6h1hcv0NlSR362q0NW7a92F","2:00","2:36",37,"gems-45_mx"
"614","Imogen Heap","Goodnight And Go",14.88,7.04,8.4,17.4,17.24,22.08,5.28,14.4,0,12.99,13.68,7.2,0.54,1.28,2.6,"0vfWzo75MKGYiQSiT5jEzt","https://youtube.com/clip/Ugkx0_zmov0mmcvdoztrLoB4ya2XNEHl0YxG","Ugkx0_zmov0mmcvdoztrLoB4ya2XNEHl0YxG","1:30","2:03",25,"gems-45_mx"
"615","Arctic Monkeys","Do I Wanna Know",27.44,25.72,27.24,8.08,18.72,26.04,23.2,5.8,2,21.44,24.62,3.9,0.71,2.96,3.52,"5FVd6KXrgO9B3JPmC8OPst","https://youtube.com/clip/Ugkx3C93_K7mw93V4DJ7PUu7FluA0Qo_7WQf","Ugkx3C93_K7mw93V4DJ7PUu7FluA0Qo_7WQf","1:21","1:51",25,"gems-45_mx"
"616","Neil Diamond","I Am....I Said",16,2.88,15.88,11,14.64,14.4,10.68,2.56,4.56,12.08,12.54,3.56,0.4,1.72,2.52,"67nKQBktGIafE3DBW3Cbe4","https://youtube.com/clip/Ugkx0lQDjM2adlxSETV95beTn_cIlHl0YSd_","Ugkx0lQDjM2adlxSETV95beTn_cIlHl0YSd_","0:00","2:04",25,"gems-45_mx"
"617","Angus and Julia Stone","Big Jet Plane",16.48,10.24,24.8,22.04,31.16,13.72,3.24,3.12,8.72,20.94,8.48,5.92,0.74,1.88,2.92,"3HedB2EwVAj5MAx8xFE1ea","https://youtube.com/clip/Ugkxv_U_qXBVuH3ODIY2urwJsO0Rm6HEYYJB","Ugkxv_U_qXBVuH3ODIY2urwJsO0Rm6HEYYJB","1:27","2:11",25,"gems-45_mx"
"618","George Ezra","Budapest",36.81,17.76,23.86,15.05,38.43,45.52,9.29,10.1,5.81,26.38,27.4,7.95,0.81,3.62,3.52,"2ixsaeFioXJmMgkkbd4uj1","https://youtube.com/clip/Ugkxfu-9yJ7j2Z4EQTwH4ks0kQ_q9djUdd57","Ugkxfu-9yJ7j2Z4EQTwH4ks0kQ_q9djUdd57","-","0:59",21,"gems-45_mx"
"619","Marvin Gaye","Sexual Healing",25.4,10.1,13.9,35.65,25.05,38.15,19.7,12.65,2.6,22.02,28.92,7.62,0.71,3.1,3.2,"3VZmChrnVW8JK6ano4gSED","https://youtube.com/clip/Ugkx80MBio8Ru7rwkMHlrJ0potrMvWLEoW0z","Ugkx80MBio8Ru7rwkMHlrJ0potrMvWLEoW0z","0:28","0:58",20,"gems-45_mx"
"620","The Kooks","Naive",27.2,20.35,39.3,18.25,30.3,42.45,19.25,3.55,0,27.08,30.85,1.77,0.81,3,3.55,"7BHPGtpuuWWsvE7cCaMuEU","https://youtube.com/clip/UgkxIfqh2W_vjI850bs5t59AQ3eY3r_9m6ib","UgkxIfqh2W_vjI850bs5t59AQ3eY3r_9m6ib","0:15","0:45",20,"gems-45_mx"
"621","Frank Ocean","Thinkin Bout You",16.71,5.95,21.52,17.1,24.95,19.43,0,18.95,7.33,17.25,9.71,13.14,0.53,2.19,2.67,"5mphdlILgAq3vh1MSvAJTS",NA,NA,NA,NA,21,"gems-45_mx"
"622","Genesis","I Can't Dance",4.39,7.3,10.26,2.65,10.09,32.61,22.48,10.35,0,6.94,27.54,5.17,0.8,2.61,2.65,"6AvvAzzOEUs9orFhDkOPOl","https://youtube.com/clip/Ugkxs6xZ8_CXN9nQPg6c1oWdhjnaa0l2DOw_","Ugkxs6xZ8_CXN9nQPg6c1oWdhjnaa0l2DOw_","1:35","2:14",23,"gems-45_mx"
"623","Black Eyed Peas","I Gotta Feeling",37.52,9.96,31.26,3.39,9.09,69.78,45.74,14.3,0,18.24,57.76,7.15,0.93,4.57,3.7,"4kLLWz7srcuLKA7Et40PQR","https://youtube.com/clip/UgkxHufLO18mbaTP7D7J51qS37IciumNGtZo","UgkxHufLO18mbaTP7D7J51qS37IciumNGtZo","3:45","4:32",23,"gems-45_mx"
"624","Shakira","Underneath your clothes",14.04,7.09,27.48,26.65,33.7,19.22,2.43,2.04,5.22,21.79,10.83,3.63,0.8,2.48,2.78,"15f8Cv8RXUlOOCIf2oaceN","https://youtube.com/clip/UgkxoXLglRH8n4Kx6C91YXsPk-v5_tk69Ba7","UgkxoXLglRH8n4Kx6C91YXsPk-v5_tk69Ba7","1:31","2:09",23,"gems-45_mx"
"625","James Morrison","I Won't Let You Go",12.17,7.39,23.39,29.26,27.48,15.91,3.22,4.61,8.09,19.94,9.57,6.35,0.73,2.7,3,"2TUzU4IkfH8kcvY2MUlsd2","https://youtube.com/clip/UgkxXmZvBwLkvJDUaEv5UH6CjoJ8Tr0VkKlZ","UgkxXmZvBwLkvJDUaEv5UH6CjoJ8Tr0VkKlZ","0:26","1:00",23,"gems-45_mx"
"626","Lianne La Havas","What You Don't Do",21.63,9.07,3.3,16.67,14.59,34.7,16.56,9.48,0,13.05,25.63,4.74,0.78,1.22,2.93,"4mityPmJpqtHea3y9qZLg6","https://youtube.com/clip/UgkxddAnp6m4kzA6iMpgHBC-9slf5WbZaUXQ","UgkxddAnp6m4kzA6iMpgHBC-9slf5WbZaUXQ","0:40","1:15",27,"gems-45_mx"
"627","Maggie reilly","Everytime We Touch",14.07,3.3,23.85,24,23.59,20.11,10.33,11.78,3.33,17.76,15.22,7.56,0.65,3.52,3.11,"2n9Ni9TFPcNHCdoPOQKXZ6",NA,NA,NA,NA,27,"gems-45_mx"
"628","Akon","Lonely",23.11,3.67,36.19,17.78,20,27.15,3.33,2.96,22.15,20.15,15.24,12.56,0.82,3.81,3.7,"4v7DCN09hgXkKazefkznDQ","https://youtube.com/clip/Ugkx5Nbr6OxWbldg37V8L7Gmto0Ncrnq_rbv","Ugkx5Nbr6OxWbldg37V8L7Gmto0Ncrnq_rbv","1:17","1:49",27,"gems-45_mx"
"629","Tame Impala","The Less I Know The Better",25.44,8.97,31.94,19.78,41.56,29.72,9.53,5.47,2.62,25.54,19.62,4.05,0.89,2.28,2.97,"6K4t31amVTZDgR3sKmwUJJ","https://youtube.com/clip/UgkxCJJtlS2-YFNqRIhOvg1e_JqCaau9avkP","UgkxCJJtlS2-YFNqRIhOvg1e_JqCaau9avkP","2:11","2:42",32,"gems-45_mx"
