,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,artist,title,Wonder,Transcendence,Nostalgia,Tenderness,Peacefulness,Joy,Power,Tension,Sadness,Sublimity,Vitality,Unease,ICC,Familiarity,Liking,Spotify ID,Youtube Clip,Youtube ID,Youtube Start-Time,Youtube End-Time,Path,genre
468,518,518,519,Enya,Only Time,24.11,34.0,38.59,29.0,45.59,17.63,16.59,2.11,19.56,34.26,17.11,10.83,0.81,4.26,3.78,6FLwmdmW77N1Pxb1aWsZmO,https://youtube.com/clip/UgkxEUYgE850H2Vn3J6Mib6bW_dZNqnfvhCD,UgkxEUYgE850H2Vn3J6Mib6bW_dZNqnfvhCD,0:55,1:25,tracks/UgkxEUYgE850H2Vn3J6Mib6bW_dZNqnfvhCD.mp3,pop
469,519,519,520,Katie Tunstall,Suddenly I See,38.29,15.75,21.82,22.5,22.39,60.11,30.89,1.71,0.0,24.15,45.5,0.86,0.91,3.46,3.86,5p9XWUdvbUzmPCukOmwoU3,https://youtube.com/clip/Ugkxiw2wzDrVBgD9-ufXze-4AHr4IZN8o3mo,Ugkxiw2wzDrVBgD9-ufXze-4AHr4IZN8o3mo,0:18,0:53,tracks/Ugkxiw2wzDrVBgD9-ufXze-4AHr4IZN8o3mo.mp3,pop
470,520,520,521,Bruno Mars,Grenade,27.96,15.68,35.46,24.21,14.29,49.21,26.82,9.79,8.25,23.52,38.02,9.02,0.81,4.61,3.5,4lLtanYk6tkMvooU0tWzG8,https://youtube.com/clip/Ugkx3jVwXevI7XbHnLHgOGEn0ZGfGnsqz2-I,Ugkx3jVwXevI7XbHnLHgOGEn0ZGfGnsqz2-I,1:35,2:41,tracks/Ugkx3jVwXevI7XbHnLHgOGEn0ZGfGnsqz2-I.mp3,pop
471,521,521,522,Macklemore,Same Love,40.46,19.07,34.93,32.5,30.25,31.57,13.32,4.96,6.25,31.44,22.45,5.61,0.83,3.0,3.54,01uqI4H13Gsd8Lyl1EYd8H,https://youtube.com/clip/UgkxuB37w_IKefXDD5QrBIjRGgLlY6hrVi-H,UgkxuB37w_IKefXDD5QrBIjRGgLlY6hrVi-H,1:46,2:17,tracks/UgkxuB37w_IKefXDD5QrBIjRGgLlY6hrVi-H.mp3,pop
472,522,522,523,Magic!,Let Your Hair Down,17.46,11.54,21.0,28.46,34.86,19.61,8.36,13.89,0.0,22.66,13.98,6.95,0.75,1.32,2.46,0uQSHrFDVtbQyxNFCwm1EC,https://youtube.com/clip/Ugkx1v_0SUqzOh6Gz67YBFgOSjeWNF7q1AGb,Ugkx1v_0SUqzOh6Gz67YBFgOSjeWNF7q1AGb,0:39,1:24,tracks/Ugkx1v_0SUqzOh6Gz67YBFgOSjeWNF7q1AGb.mp3,pop
473,523,523,524,Elton John,Don't Go Breaking My Heart,43.67,18.83,25.2,10.7,35.2,67.6,31.17,7.33,0.0,26.72,49.38,3.67,0.93,3.53,3.8,7HW5WIw7ZgZORCzUxv5gW5,https://youtube.com/clip/UgkxZiqeddPuUzbbBI1OrBqMZdSXJJ9vcqrD,UgkxZiqeddPuUzbbBI1OrBqMZdSXJJ9vcqrD,0:30,1:05,tracks/UgkxZiqeddPuUzbbBI1OrBqMZdSXJJ9vcqrD.mp3,pop
474,524,524,525,The Weeknd,Starboy,36.37,18.77,15.9,21.3,24.3,39.83,16.1,17.6,6.53,23.33,27.97,12.07,0.7,3.4,3.27,7MXVkk9YMctZqd1Srtv4MB,https://youtube.com/clip/UgkxgNYU59_0d7MEDEC03bVS5tQgr0-jTFkg,UgkxgNYU59_0d7MEDEC03bVS5tQgr0-jTFkg,1:12,1:43,tracks/UgkxgNYU59_0d7MEDEC03bVS5tQgr0-jTFkg.mp3,pop
475,525,525,526,All American Rejects,Fallin Apart,28.07,17.13,9.13,9.73,26.77,56.2,40.03,8.67,0.0,18.17,48.12,4.33,0.91,1.77,3.43,3YoLDoNNTKb7R3Gc3yRrGK,https://youtube.com/clip/UgkxDpumEt0h1YNhzNmcOcC_tpr896wgwGQa,UgkxDpumEt0h1YNhzNmcOcC_tpr896wgwGQa,0:33,1:01,tracks/UgkxDpumEt0h1YNhzNmcOcC_tpr896wgwGQa.mp3,pop
476,526,526,527,Bon Iver,Skinny Love,42.0,25.93,55.9,30.87,49.57,27.5,8.7,3.23,13.0,40.85,18.1,8.12,0.92,2.9,3.53,1HkOPLwAJH3kE8UnqgxF4s,,,,,tracks/1HkOPLwAJH3kE8UnqgxF4s.mp3,pop
477,527,527,528,Katie Perry,I Kissed A Girl,33.45,12.71,24.45,6.39,15.23,59.68,44.39,8.55,1.55,18.45,52.03,5.05,0.92,4.29,3.87,14iN3o8ptQ8cFVZTEmyQRV,https://youtube.com/clip/UgkxtorIr5hC1D3sL7KcJF9n4-lfiSpsir65,UgkxtorIr5hC1D3sL7KcJF9n4-lfiSpsir65,1:07,1:40,tracks/UgkxtorIr5hC1D3sL7KcJF9n4-lfiSpsir65.mp3,pop
478,528,528,529,Brett Dennen,Closer To You,18.62,6.44,24.69,26.22,42.78,12.25,6.78,7.12,6.38,23.75,9.52,6.75,0.86,1.59,3.19,2NqSfApThFnUxlKaj4tnXB,https://youtube.com/clip/UgkxZe58fNuASC2aCErF3xzGg5JqZFoV97YM,UgkxZe58fNuASC2aCErF3xzGg5JqZFoV97YM,0:51,1:36,tracks/UgkxZe58fNuASC2aCErF3xzGg5JqZFoV97YM.mp3,pop
479,529,529,530,AnnenMayKantereit,Wohin Du Gehst,20.06,13.41,25.56,5.38,14.72,34.38,34.09,9.47,2.19,15.82,34.23,5.83,0.82,2.38,3.25,40PO9gfu9bHdnsQqEKrcjg,https://youtube.com/clip/UgkxiaxSqFYnjQM_-8c_0iRU4V94IMleAKvA,UgkxiaxSqFYnjQM_-8c_0iRU4V94IMleAKvA,0:40,1:10,tracks/UgkxiaxSqFYnjQM_-8c_0iRU4V94IMleAKvA.mp3,pop
480,530,530,531,Tracy Chapman,Fast Car,26.23,21.52,43.42,33.26,49.87,21.16,3.65,4.71,8.03,34.86,12.4,6.37,0.9,3.52,3.65,2M9ro2krNb7nr7HSprkEgo,https://youtube.com/clip/UgkxFYKP3k8jH6kNkXl5mgSK7Ag_DrqVs8C4,UgkxFYKP3k8jH6kNkXl5mgSK7Ag_DrqVs8C4,0:16,0:45,tracks/UgkxFYKP3k8jH6kNkXl5mgSK7Ag_DrqVs8C4.mp3,pop
481,531,531,532,Leslie Clio,I Couldnt Care Less,20.27,5.38,1.62,11.04,24.27,39.38,19.81,8.69,0.0,12.52,29.6,4.35,0.84,2.54,3.08,7kX5DiuPwRlYwPAHoOHFOg,https://youtube.com/clip/UgkxGMWXLNbHAOlKnOYIo79nGA58qYbtqoDD,UgkxGMWXLNbHAOlKnOYIo79nGA58qYbtqoDD,0:43,1:08,tracks/UgkxGMWXLNbHAOlKnOYIo79nGA58qYbtqoDD.mp3,pop
482,532,532,533,Shakira,Hips Don't Lie,32.15,7.04,21.65,14.19,21.96,61.77,36.54,7.65,0.0,19.4,49.15,3.83,0.9,4.54,4.0,3ZFTkvIE7kyPt6Nu3PEa7V,https://youtube.com/clip/UgkxNluYAMzINxUeKOeoMkF2rxCLFUF9XOX1,UgkxNluYAMzINxUeKOeoMkF2rxCLFUF9XOX1,0:19,0:38,tracks/UgkxNluYAMzINxUeKOeoMkF2rxCLFUF9XOX1.mp3,pop
483,533,533,534,Atomic Kitten,Whole Again,24.56,8.7,32.11,21.19,10.96,35.11,7.37,3.44,2.3,19.5,21.24,2.87,0.8,3.19,3.52,16MJqq0vEuW6GRX6faetTm,https://youtube.com/clip/UgkxRuEzjMw9YVumTIcZtXlLtf9ZE4JULUox,UgkxRuEzjMw9YVumTIcZtXlLtf9ZE4JULUox,0:42,1:12,tracks/UgkxRuEzjMw9YVumTIcZtXlLtf9ZE4JULUox.mp3,pop
484,534,534,535,Pink,Who Knew,18.96,13.31,41.77,15.88,13.54,36.19,35.27,2.54,15.73,20.69,35.73,9.13,0.78,3.81,3.85,2hns6Dv29Yrg68AVTJiAyA,https://youtube.com/clip/Ugkxi3QXqLYIWAvZYL3SdslNZi9uQQSez7A9,Ugkxi3QXqLYIWAvZYL3SdslNZi9uQQSez7A9,1:07,1:52,tracks/Ugkxi3QXqLYIWAvZYL3SdslNZi9uQQSez7A9.mp3,pop
485,535,535,536,Britney Spears,Baby One More Time,24.21,15.45,24.31,18.62,15.41,42.59,30.0,13.86,6.38,19.6,36.29,10.12,0.7,4.31,3.59,3MjUtNVVq3C8Fn0MP3zhXa,https://youtube.com/clip/UgkxuNNi-4AibDVoT7ps_OXBcRHSfbERCYCV,UgkxuNNi-4AibDVoT7ps_OXBcRHSfbERCYCV,1:29,2:12,tracks/UgkxuNNi-4AibDVoT7ps_OXBcRHSfbERCYCV.mp3,pop
486,536,536,537,Carlos Santana,Smooth,20.46,1.32,9.93,14.68,9.0,52.64,27.25,7.75,0.0,11.08,39.95,3.88,0.91,3.5,3.54,0n2SEXB2qoRQg171q7XqeW,https://youtube.com/clip/Ugkxa9WPgW3Wr2q5p7RbL6ZNiDjGkWWpCEFk,Ugkxa9WPgW3Wr2q5p7RbL6ZNiDjGkWWpCEFk,1:14,1:44,tracks/Ugkxa9WPgW3Wr2q5p7RbL6ZNiDjGkWWpCEFk.mp3,pop
487,537,537,538,Leon Bridges,River,26.86,17.5,27.14,30.0,37.64,14.79,5.64,3.43,3.82,27.83,10.21,3.62,0.85,1.93,3.39,3hhbDnFUb2bicI2df6VurK,https://youtube.com/clip/Ugkx0SGKkOhLVssE1_jINsxQmayREBED_VFK,Ugkx0SGKkOhLVssE1_jINsxQmayREBED_VFK,2:20,2:54,tracks/Ugkx0SGKkOhLVssE1_jINsxQmayREBED_VFK.mp3,pop
488,538,538,539,The Beatles,Strawberry Fields Forever,24.41,16.03,32.0,38.76,38.24,9.79,3.62,9.83,3.41,29.89,6.71,6.62,0.87,2.86,3.24,3Am0IbOxmvlSXro7N5iSfZ,,,,,tracks/3Am0IbOxmvlSXro7N5iSfZ.mp3,pop
489,539,539,540,Panic! at the Disco,Nine In The Afternoon,26.32,17.25,22.25,20.46,17.18,44.89,23.5,7.86,3.57,20.69,34.2,5.71,0.76,2.29,3.5,1S30kHvkkdMkcuCTGSgS41,https://youtube.com/clip/UgkxpMvawDtC--K3ew0T2xhMArA3w-vcvNHc,UgkxpMvawDtC--K3ew0T2xhMArA3w-vcvNHc,0:38,1:19,tracks/UgkxpMvawDtC--K3ew0T2xhMArA3w-vcvNHc.mp3,pop
490,540,540,541,Arctic Monkeys,Fluorescent Adolescent,48.64,9.86,17.93,8.93,19.93,60.0,23.79,2.36,3.32,21.06,41.89,2.84,0.93,3.07,3.96,2x8evxqUlF0eRabbW2JBJd,https://youtube.com/clip/UgkxFpmf6nVY8mMY9E2qN1GPC8r7jZ7qaDVJ,UgkxFpmf6nVY8mMY9E2qN1GPC8r7jZ7qaDVJ,0:14,0:45,tracks/UgkxFpmf6nVY8mMY9E2qN1GPC8r7jZ7qaDVJ.mp3,pop
491,541,541,542,Puff Daddy,I'll Be Missing You,37.04,21.89,42.71,22.36,20.18,32.68,9.68,6.04,17.39,28.84,21.18,11.71,0.74,4.43,4.07,3QHONiXGMGU3z68mQInncF,,,,,tracks/3QHONiXGMGU3z68mQInncF.mp3,pop
492,542,542,543,The Head And The Heart,Rivers And Roads,27.82,12.64,45.11,31.93,33.89,12.43,2.39,1.18,26.25,30.28,7.41,13.71,0.87,1.75,3.32,4fN0dQGDaV4Hg7Gd7mBOE0,https://youtube.com/clip/UgkxgMkVL3kN_NS4-C46e9EgbwNJj1aih8MD,UgkxgMkVL3kN_NS4-C46e9EgbwNJj1aih8MD,0:22,0:54,tracks/UgkxgMkVL3kN_NS4-C46e9EgbwNJj1aih8MD.mp3,pop
493,543,543,544,Ed Sheeran,Shape Of You,40.67,18.37,33.56,22.74,21.96,47.48,16.15,12.78,5.11,27.46,31.81,8.94,0.79,4.59,3.67,7qiZfU4dY1lWllzX7mPBI3,https://youtube.com/clip/Ugkx4cMxVQKskjH_07oSOjcVG2b0SQ05qPj5,Ugkx4cMxVQKskjH_07oSOjcVG2b0SQ05qPj5,0:29,1:24,tracks/Ugkx4cMxVQKskjH_07oSOjcVG2b0SQ05qPj5.mp3,pop
494,544,544,545,Black Eyed Peas,Just Can't Get Enough,10.37,14.22,20.48,15.19,20.85,29.0,8.0,4.48,1.0,16.22,18.5,2.74,0.66,2.59,2.85,3JA9Jsuxr4xgHXEawAdCp4,https://youtube.com/clip/UgkxuQwwZ90ruj0orcBQAjAnFL3mkurIBlLs,UgkxuQwwZ90ruj0orcBQAjAnFL3mkurIBlLs,0:35,1:13,tracks/UgkxuQwwZ90ruj0orcBQAjAnFL3mkurIBlLs.mp3,pop
495,545,545,546,Childish Gambino,Redbone,12.11,12.74,24.48,25.0,22.7,30.96,6.52,16.3,3.3,19.41,18.74,9.8,0.59,2.67,3.11,0wXuerDYiBnERgIpbb3JBR,https://youtube.com/clip/UgkxxKNS5myAtrxzpDH5xcgjbr1xSkc8RKoG,UgkxxKNS5myAtrxzpDH5xcgjbr1xSkc8RKoG,0:27,0:57,tracks/0wXuerDYiBnERgIpbb3JBR.mp3,pop
496,546,546,547,Johnny Cash,Hurt,20.11,14.59,35.89,16.26,26.7,7.15,8.44,6.33,32.67,22.71,7.8,19.5,0.72,2.81,3.59,28cnXtME493VX9NOw9cIUh,,,,,tracks/28cnXtME493VX9NOw9cIUh.mp3,pop
497,547,547,548,Bruno Mars,Treasure,23.71,9.45,10.97,17.03,27.58,54.1,25.81,7.77,0.84,17.75,39.95,4.31,0.89,3.71,3.45,55h7vJchibLdUkxdlX3fK7,https://youtube.com/clip/Ugkx-rrC5IaUoZr3-24uYboRqWLTaFxxw8ho,Ugkx-rrC5IaUoZr3-24uYboRqWLTaFxxw8ho,1:06,1:36,tracks/Ugkx-rrC5IaUoZr3-24uYboRqWLTaFxxw8ho.mp3,funk_soul
498,548,548,549,Stevie Wonder,I Wish,26.0,1.81,15.06,6.81,14.1,60.74,21.94,2.58,2.48,12.75,41.34,2.53,0.94,2.29,3.39,687YZan9Gol1UVvbpUSO6Y,https://youtube.com/clip/UgkxlIhVwyJFYKbpaZtpwOKbvNoCej0Snbxd,UgkxlIhVwyJFYKbpaZtpwOKbvNoCej0Snbxd,1:21,1:51,tracks/UgkxlIhVwyJFYKbpaZtpwOKbvNoCej0Snbxd.mp3,pop
499,549,549,550,The Jackson 5,Who's Lovin You,30.68,14.84,37.32,32.1,37.35,24.84,7.97,0.0,7.19,30.46,16.4,3.6,0.86,2.19,3.55,6cZrsaNb4Zo9E5KHk7gcz5,,,,,tracks/6cZrsaNb4Zo9E5KHk7gcz5.mp3,pop
500,550,550,551,Moby,Porcelain,23.23,15.26,29.45,20.19,33.19,17.74,5.55,1.23,0.0,24.26,11.65,0.61,0.83,2.48,3.03,1hEh8Hc9lBAFWUghHBsCel,https://youtube.com/clip/UgkxCeZp2xuJSLW0-0PZjBJt_V5-LaoVDjdx,UgkxCeZp2xuJSLW0-0PZjBJt_V5-LaoVDjdx,1:19,1:49,tracks/UgkxCeZp2xuJSLW0-0PZjBJt_V5-LaoVDjdx.mp3,pop
501,551,551,552,Pharrell Williams,Happy,34.98,9.05,11.82,5.64,30.36,68.52,36.25,6.05,0.0,18.37,52.39,3.02,0.97,4.5,3.73,60nZcImufyMA1MKQY3dcCH,https://youtube.com/clip/UgkxcuToeC5GK7NSDQ0dRpj9vfTFM3T2Ejcb,UgkxcuToeC5GK7NSDQ0dRpj9vfTFM3T2Ejcb,0:17,0:47,tracks/UgkxcuToeC5GK7NSDQ0dRpj9vfTFM3T2Ejcb.mp3,pop
502,552,552,553,Spice Girls,Wannabe,23.18,1.89,21.43,5.82,25.02,71.11,38.55,9.0,0.0,15.47,54.83,4.5,0.96,4.41,3.84,1Je1IMUlBXcx1Fz0WE7oPT,https://youtube.com/clip/UgkxaJrntojT36lhBeApZNmRw5hlUG-lGDzg,UgkxaJrntojT36lhBeApZNmRw5hlUG-lGDzg,0:48,1:19,tracks/UgkxaJrntojT36lhBeApZNmRw5hlUG-lGDzg.mp3,pop
503,553,553,554,Aretha Franklin,(You Make Me Feel Like) A Natural Woman,26.63,21.07,26.35,27.26,21.84,36.0,24.93,3.58,4.81,24.63,30.47,4.2,0.81,3.4,3.81,5K09WxKdlkroDyEVyOSySy,https://youtube.com/clip/UgkxAxl_euy_NSiF65UEnOXUQ_rhHCK4doqc,UgkxAxl_euy_NSiF65UEnOXUQ_rhHCK4doqc,0:33,1:03,tracks/5K09WxKdlkroDyEVyOSySy.mp3,pop
504,554,554,555,Nina Simone,Feeling Good,20.21,25.3,29.65,28.14,28.19,48.91,39.7,3.26,0.58,26.3,44.3,1.92,0.91,4.12,4.09,6Rqn2GFlmvmV4w9Ala0I1e,https://youtube.com/clip/UgkxcOl1VgzbVitwna_Kd3xIyvtcRJp-4xK_,UgkxcOl1VgzbVitwna_Kd3xIyvtcRJp-4xK_,0:33,1:03,tracks/UgkxcOl1VgzbVitwna_Kd3xIyvtcRJp-4xK_.mp3,pop
505,555,555,556,Whitney Houston,I Wanna Dance With Somebody,39.73,11.97,40.2,16.5,24.97,74.6,47.73,1.57,3.57,26.67,61.17,2.57,0.95,4.07,4.07,2tUBqZG2AbRi7Q0BIrVrEj,https://youtube.com/clip/Ugkxkl1P_hb1huEiQYoB8yrAOtHOcRhZSatO,Ugkxkl1P_hb1huEiQYoB8yrAOtHOcRhZSatO,1:06,1:44,tracks/Ugkxkl1P_hb1huEiQYoB8yrAOtHOcRhZSatO.mp3,pop
506,556,556,557,The Collapsable Hearts Club,Easy Streets,18.0,4.4,10.1,4.03,11.1,39.87,15.77,26.73,0.0,9.53,27.82,13.37,0.87,1.6,2.33,4NmWUWHsglLlJXvq1pGNsk,,,,,tracks/4NmWUWHsglLlJXvq1pGNsk.mp3,pop
507,557,557,558,Gotye,Somebody That I Used To Know,24.0,19.27,43.03,20.07,28.57,40.93,12.33,4.13,18.03,26.99,26.63,11.08,0.81,4.13,3.53,6md4w95cnKaW64JyEQ3A0L,https://youtube.com/clip/UgkxsFY5Is4EMbq6uLHMb3uhqEaJ4CP6_bkH,UgkxsFY5Is4EMbq6uLHMb3uhqEaJ4CP6_bkH,1:15,2:10,tracks/UgkxsFY5Is4EMbq6uLHMb3uhqEaJ4CP6_bkH.mp3,pop
508,558,558,559,Justin Bieber,Love Yourself,17.07,12.7,28.73,43.07,43.6,29.77,0.33,3.53,8.43,29.03,15.05,5.98,0.91,4.07,3.63,50kpGaPAhYJ3sGmk6vplg0,https://youtube.com/clip/UgkxfJUeujTh66zSIpNMqkr_TTNR2NSL0Oiz,UgkxfJUeujTh66zSIpNMqkr_TTNR2NSL0Oiz,0:35,1:07,tracks/UgkxfJUeujTh66zSIpNMqkr_TTNR2NSL0Oiz.mp3,pop
509,559,559,560,Theo Katzman,Hard Work,39.28,8.48,8.56,7.0,23.92,50.96,25.88,11.6,0.0,17.45,38.42,5.8,0.9,1.4,3.2,3gaQbhacVKwcsatM0FlSa9,https://youtube.com/clip/UgkxyJdSony6HQWT6pYQpQ9dGRDLBtYb_ecO,UgkxyJdSony6HQWT6pYQpQ9dGRDLBtYb_ecO,0:25,1:02,tracks/UgkxyJdSony6HQWT6pYQpQ9dGRDLBtYb_ecO.mp3,pop
510,560,560,561,Katy Perry,Swish Swish,18.88,4.96,2.88,2.4,15.36,54.36,33.44,16.76,2.44,8.9,43.9,9.6,0.92,2.2,2.8,3OtMnyUaiipcAT23A8liyi,https://youtube.com/clip/UgkxBx01LLxIBM3BpHQT2zm-X7NtyLZJHfz3,UgkxBx01LLxIBM3BpHQT2zm-X7NtyLZJHfz3,2:27,3:10,tracks/UgkxBx01LLxIBM3BpHQT2zm-X7NtyLZJHfz3.mp3,pop
511,561,561,562,Bee Gees,Words,19.56,9.52,23.28,14.16,37.2,14.48,9.4,25.48,1.76,20.74,11.94,13.62,0.75,2.12,2.92,07PIhdmyYIw8dMeDMsx9FU,https://youtube.com/clip/UgkxfOUjcMda4LaZVf_FI8GL9mrBRG3qu-sM,UgkxfOUjcMda4LaZVf_FI8GL9mrBRG3qu-sM,1:44,2:19,tracks/UgkxfOUjcMda4LaZVf_FI8GL9mrBRG3qu-sM.mp3,pop
512,562,562,563,Sam Smith,Lay Me Down,30.64,28.28,39.48,43.12,40.12,4.0,0.0,0.0,34.84,36.33,2.0,17.42,0.89,3.04,3.76,74sb4Gib0cL3TQeCjYF8vh,https://youtube.com/clip/UgkxS5U7oeRan4QoSfBpMwZjO23sGjBlHj3Z,UgkxS5U7oeRan4QoSfBpMwZjO23sGjBlHj3Z,1:00,1:32,tracks/UgkxS5U7oeRan4QoSfBpMwZjO23sGjBlHj3Z.mp3,pop
513,563,563,564,David Guetta,Memories,9.55,4.79,14.45,2.97,5.59,54.9,23.14,16.17,0.0,7.47,39.02,8.09,0.92,2.9,2.79,5xYC48nOppVemY6U5GRGTb,https://youtube.com/clip/UgkxeW-A20ALNhf8q1xKQEVG8JVOkcbXqygx,UgkxeW-A20ALNhf8q1xKQEVG8JVOkcbXqygx,0:12,0:57,tracks/UgkxeW-A20ALNhf8q1xKQEVG8JVOkcbXqygx.mp3,pop
514,564,564,565,Rihanna,Umbrella,34.48,10.59,34.45,10.86,10.48,45.76,15.0,9.76,5.14,20.17,30.38,7.45,0.89,4.48,3.66,49FYlytm3dAAraYgpoJZux,https://youtube.com/clip/UgkxO7FJbeCJsFgWY8VO-TP6bTqL0CGLeQlV,UgkxO7FJbeCJsFgWY8VO-TP6bTqL0CGLeQlV,0:45,1:39,tracks/UgkxO7FJbeCJsFgWY8VO-TP6bTqL0CGLeQlV.mp3,pop
515,565,565,566,Vanessa Carlton,A Thousand Miles,45.0,7.38,43.9,22.79,23.41,54.97,9.86,7.24,4.24,28.5,32.41,5.74,0.92,3.72,3.79,4w1lzcaoZ1IC2K5TwjalRP,https://youtube.com/clip/UgkxQ2vunX6qRD62Hmm-iVMY0elLoFT-EIi6,UgkxQ2vunX6qRD62Hmm-iVMY0elLoFT-EIi6,0:40,1:26,tracks/UgkxQ2vunX6qRD62Hmm-iVMY0elLoFT-EIi6.mp3,pop
516,566,566,567,Carly Rae Jepsen,Call Me Maybe,29.86,2.0,39.27,6.92,15.08,67.57,28.84,12.92,0.0,18.63,48.2,6.46,0.96,4.73,3.32,20I6sIOMTCkB6w7ryavxtO,https://youtube.com/clip/Ugkx7nuzh5p4B3mymnX8p7pciy6U4bGO9ZXG,Ugkx7nuzh5p4B3mymnX8p7pciy6U4bGO9ZXG,0:20,1:00,tracks/Ugkx7nuzh5p4B3mymnX8p7pciy6U4bGO9ZXG.mp3,pop
517,567,567,568,Phil Collins,In The Air Tonight,27.11,19.11,53.41,21.51,32.86,25.84,17.92,9.51,12.08,30.8,21.88,10.8,0.83,4.35,3.76,2pE8dUPeueXKizEyiPtE1p,https://youtube.com/clip/Ugkxw1ixoCUDtCHj7jw6ofycwBANBlucIgq0,Ugkxw1ixoCUDtCHj7jw6ofycwBANBlucIgq0,0:37,1:27,tracks/Ugkxw1ixoCUDtCHj7jw6ofycwBANBlucIgq0.mp3,pop
518,568,568,569,Jeff Buckley,Hallelujah,44.57,37.11,53.38,43.92,47.86,8.35,3.38,0.84,28.05,45.37,5.86,14.45,0.94,4.54,4.24,3pRaLNL3b8x5uBOcsgvdqM,https://youtube.com/clip/Ugkx3Nc814TcxO-G_AXns5Xue2NuEcobit8S,Ugkx3Nc814TcxO-G_AXns5Xue2NuEcobit8S,2:04,2:53,tracks/Ugkx3Nc814TcxO-G_AXns5Xue2NuEcobit8S.mp3,pop
519,569,569,570,Oli Brown,Speechless,10.43,3.46,15.08,11.05,20.76,46.03,19.81,10.86,3.54,12.16,32.92,7.2,0.88,1.11,3.3,6brUC8EwzQljB17IQpmxgW,,,,,tracks/6brUC8EwzQljB17IQpmxgW.mp3,pop
520,570,570,571,Justin Timberlake,My Love,20.54,13.89,10.66,22.66,20.34,36.97,26.91,11.86,1.86,17.62,31.94,6.86,0.78,2.66,2.94,4NeOWqHmlrGRuBvsLJC9rL,https://youtube.com/clip/UgkxhOPsGjvMcvDrm4YVta_y5I3IDE07ggY2,UgkxhOPsGjvMcvDrm4YVta_y5I3IDE07ggY2,2:10,2:44,tracks/UgkxhOPsGjvMcvDrm4YVta_y5I3IDE07ggY2.mp3,pop
521,571,571,572,Taylor Swift,Look What You Made Me Do,15.6,12.2,4.86,11.03,6.0,39.49,38.46,15.97,0.0,9.94,38.97,7.99,0.91,3.17,3.06,1P17dC1amhFzptugyAO7Il,https://youtube.com/clip/UgkxhNIkx010o6POamLFkc2AvaoO7G626kbK,UgkxhNIkx010o6POamLFkc2AvaoO7G626kbK,0:44,1:20,tracks/UgkxhNIkx010o6POamLFkc2AvaoO7G626kbK.mp3,pop
522,572,572,573,Ellie Goulding,Burn,21.4,20.31,13.43,12.83,10.74,41.54,27.0,5.06,1.97,15.74,34.27,3.51,0.85,3.91,3.09,2GgxS8bUT5G25QJTsfSv0R,https://youtube.com/clip/UgkxmuHMNHsXBXefloeDyAVJIFh_i5O8Qdxs,UgkxmuHMNHsXBXefloeDyAVJIFh_i5O8Qdxs,0:38,1:07,tracks/UgkxmuHMNHsXBXefloeDyAVJIFh_i5O8Qdxs.mp3,pop
523,573,573,574,Oasis,All Around The World,23.83,16.34,33.6,18.49,31.63,30.54,8.14,4.4,4.83,24.78,19.34,4.61,0.82,2.4,3.26,6ZYgoD3c2aE4dD3yVFWV51,https://youtube.com/clip/UgkxreRETbkMZSaBQX_aDuMWp7DlWgYB0p7U,UgkxreRETbkMZSaBQX_aDuMWp7DlWgYB0p7U,0:36,1:21,tracks/UgkxreRETbkMZSaBQX_aDuMWp7DlWgYB0p7U.mp3,pop
524,574,574,575,Luis Fonsi,Despacito,25.12,12.04,19.79,26.58,6.58,56.83,26.54,10.17,0.0,18.02,41.69,5.08,0.87,4.38,3.62,6habFhsOp2NvshLv26DqMb,https://youtube.com/clip/Ugkx3aqdcQliJn9s6shIu043MT1wM_GcAsyy,Ugkx3aqdcQliJn9s6shIu043MT1wM_GcAsyy,1:13,1:41,tracks/Ugkx3aqdcQliJn9s6shIu043MT1wM_GcAsyy.mp3,pop
525,575,575,576,Steely Dan,Do It Again,18.08,7.0,16.5,10.08,17.29,36.71,17.25,5.38,0.0,13.79,26.98,2.69,0.78,1.92,2.92,2BstRQGodshjGpeDGQiNgo,https://youtube.com/clip/Ugkx3zDuvKgpZ8dufXa5tiAnYFUgRm-hcxQw,Ugkx3zDuvKgpZ8dufXa5tiAnYFUgRm-hcxQw,1:55,2:38,tracks/Ugkx3zDuvKgpZ8dufXa5tiAnYFUgRm-hcxQw.mp3,pop
526,576,576,577,The Beach Boys,Good Vibrations,23.67,8.08,28.25,12.83,27.71,44.5,19.54,6.92,3.04,20.11,32.02,4.98,0.79,3.42,3.79,6aU6a9tdn2vHhnPGlboFZX,https://youtube.com/clip/UgkxoWtHfVqF7dqNB3LH94zBUkV0DScEs0Gm,UgkxoWtHfVqF7dqNB3LH94zBUkV0DScEs0Gm,0:55,1:25,tracks/UgkxoWtHfVqF7dqNB3LH94zBUkV0DScEs0Gm.mp3,pop
527,577,577,578,OutKast,Roses,16.09,0.0,8.09,6.83,20.7,42.26,18.74,11.61,0.0,10.34,30.5,5.8,0.84,1.7,2.65,6bUNEbXT7HovLW6BgPCBsb,https://youtube.com/clip/Ugkxi_bJRX4Fid-vQZze8VEWJCL281moKEan,Ugkxi_bJRX4Fid-vQZze8VEWJCL281moKEan,0:16,1:09,tracks/Ugkxi_bJRX4Fid-vQZze8VEWJCL281moKEan.mp3,pop
